country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
Vanuatu,VUT,VU,2007,,19.1,516392922.5,2591.012447,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2008,,18.9,590748237,2724.409773,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2009,,19.8,592622502.4,2760.448888,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2010,,19.5,670713208.1,2756.328207,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2011,,19,770153304.2,2825.155406,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2012,,19.1,747839697.7,2828.60596,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2013,,18.9,758304466.2,2811.371395,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2014,,18.2,772315721.3,2871.754812,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2015,,18.2,730870581.7,2832.178337,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2016,,18,780889605.9,2918.596027,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2017,,18.1,880043553.7,3081.835198,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2018,,18.1,914727908.1,3167.734975,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2019,,18,934521604.6,3269.91478,East Asia & Pacific (excluding high income),Lower middle income
Vanuatu,VUT,VU,2020,,,881547928.6,3010.855129,East Asia & Pacific (excluding high income),Lower middle income
"Venezuela, RB",VEN,VE,1970,,,11561111111,,,Not classified
"Venezuela, RB",VEN,VE,1971,,,12986590909,,,Not classified
"Venezuela, RB",VEN,VE,1972,,,13977727273,,,Not classified
"Venezuela, RB",VEN,VE,1973,,,17035581395,,,Not classified
"Venezuela, RB",VEN,VE,1974,,,26100930233,,,Not classified
"Venezuela, RB",VEN,VE,1975,,,27464651163,,,Not classified
"Venezuela, RB",VEN,VE,1976,,,31419534884,,,Not classified
"Venezuela, RB",VEN,VE,1977,,,36210697674,,,Not classified
"Venezuela, RB",VEN,VE,1978,,,39316279070,,,Not classified
"Venezuela, RB",VEN,VE,1979,,,48310930233,,,Not classified
"Venezuela, RB",VEN,VE,1980,,,59116511628,,,Not classified
"Venezuela, RB",VEN,VE,1981,,,66327441860,,,Not classified
"Venezuela, RB",VEN,VE,1982,,,67736744186,,,Not classified
"Venezuela, RB",VEN,VE,1983,,,67556279070,,,Not classified
"Venezuela, RB",VEN,VE,1984,,,60010285714,,,Not classified
"Venezuela, RB",VEN,VE,1985,,,61965466667,,,Not classified
"Venezuela, RB",VEN,VE,1986,,,60391604938,,,Not classified
"Venezuela, RB",VEN,VE,1987,,,48029034483,,,Not classified
"Venezuela, RB",VEN,VE,1988,,,60226413793,,,Not classified
"Venezuela, RB",VEN,VE,1989,,,43526253602,,,Not classified
"Venezuela, RB",VEN,VE,1990,12.60144764,,48598315565,9594.838669,,Not classified
"Venezuela, RB",VEN,VE,1991,12.45004432,,53476971831,10633.33237,,Not classified
"Venezuela, RB",VEN,VE,1992,15.88699589,,60401798246,11275.89576,,Not classified
"Venezuela, RB",VEN,VE,1993,20.42166066,,60065011013,11322.05572,,Not classified
"Venezuela, RB",VEN,VE,1994,22.04003967,,58418666667,11051.48514,,Not classified
"Venezuela, RB",VEN,VE,1995,20.43218378,,77407726244,11484.93702,,Not classified
"Venezuela, RB",VEN,VE,1996,22.16151865,,70543211119,11435.07166,,Not classified
"Venezuela, RB",VEN,VE,1997,18.50007683,,85843534589,12136.00287,,Not classified
"Venezuela, RB",VEN,VE,1998,19.53748378,,91331203433,12070.41068,,Not classified
"Venezuela, RB",VEN,VE,1999,25.1644546,,97976886247,11294.7588,,Not classified
"Venezuela, RB",VEN,VE,2000,33.15910679,5.4,1.17141E+11,11748.98948,,Not classified
"Venezuela, RB",VEN,VE,2001,32.29671299,5.7,1.22904E+11,12185.54311,,Not classified
"Venezuela, RB",VEN,VE,2002,38.31411977,5.4,92893587734,11078.07705,,Not classified
"Venezuela, RB",VEN,VE,2003,44.38856802,4.9,83620628582,10224.90651,,Not classified
"Venezuela, RB",VEN,VE,2004,37.38566675,4.5,1.12453E+11,12207.7179,,Not classified
"Venezuela, RB",VEN,VE,2005,37.6960966,4.4,1.4551E+11,13657.81554,,Not classified
"Venezuela, RB",VEN,VE,2006,45.64958386,3.9,1.83478E+11,15219.71562,,Not classified
"Venezuela, RB",VEN,VE,2007,48.28314977,3.7,2.30364E+11,16748.71928,,Not classified
"Venezuela, RB",VEN,VE,2008,52.7901698,3.5,3.15953E+11,17723.15047,,Not classified
"Venezuela, RB",VEN,VE,2009,49.8911741,3.2,3.29788E+11,17042.68267,,Not classified
"Venezuela, RB",VEN,VE,2010,45.99165498,3.4,3.93192E+11,16740.36824,,Not classified
"Venezuela, RB",VEN,VE,2011,48.80248539,3.6,3.16482E+11,17527.74874,,Not classified
"Venezuela, RB",VEN,VE,2012,54.73960253,3.2,3.81286E+11,,,Not classified
"Venezuela, RB",VEN,VE,2013,,2.5,3.71005E+11,,,Not classified
"Venezuela, RB",VEN,VE,2014,63.34259928,2.1,4.82359E+11,,,Not classified
"Venezuela, RB",VEN,VE,2015,52.03806272,2.3,,,,Not classified
"Venezuela, RB",VEN,VE,2016,59.555297,2.2,,,,Not classified
"Venezuela, RB",VEN,VE,2017,49.87674509,2.2,,,,Not classified
"Venezuela, RB",VEN,VE,2018,36.68763484,2.2,,,,Not classified
"Venezuela, RB",VEN,VE,2019,,2.1,,,,Not classified
"Venezuela, RB",VEN,VE,2020,,,,,,Not classified
Vietnam,VNM,VN,1970,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1971,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1972,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1973,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1974,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1975,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1976,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1977,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1978,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1979,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1980,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1981,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1982,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1983,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1984,,,,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1985,,,14094687821,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1986,,,26336616250,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1987,,,36658108850,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1988,,,25423812649,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1989,,,6293304975,,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1990,,,6471740806,917.0893515,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1991,,,9613369520,983.6668615,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1992,,,9866990236,1070.763746,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1993,,,13180953598,1161.418822,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1994,,,16286433533,1267.388972,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1995,,,20736164459,1393.588624,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1996,,,24657470575,1528.022896,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1997,,,26843700442,1658.925355,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1998,,,27209602050,1751.984959,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,1999,,,28683659007,1840.440839,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2000,,6.1,31172518403,1987.302735,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2001,1.243459145,6.1,32685198735,2134.438335,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2002,1.308649995,6.1,35064105501,2282.858327,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2003,1.286729974,6.1,39552513316,2462.501575,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2004,1.279754303,6.3,45427854693,2694.458125,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2005,1.256073677,6.3,57633255618,2960.641018,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2006,1.238513833,6.4,66371664817,3232.812969,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2007,1.367367869,6.7,77414425532,3522.938331,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2008,1.266183495,6.9,99130304099,3758.554922,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2009,1.415740207,6.9,1.06015E+11,3952.734241,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2010,1.518740041,7,1.15932E+11,4213.295721,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2011,1.528050919,7.2,1.35539E+11,4523.252728,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2012,,7.4,1.5582E+11,5042.481186,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2013,,7.5,1.71222E+11,5358.946637,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2014,,7.6,1.86205E+11,5745.205254,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2015,,7.7,1.93241E+11,6102.636869,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2016,,7.7,2.05276E+11,6572.976234,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2017,,7.7,2.2378E+11,7155.443187,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2018,,7.6,2.45214E+11,7768.080218,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2019,,7.5,2.61921E+11,8381.23932,East Asia & Pacific (excluding high income),Lower middle income
Vietnam,VNM,VN,2020,,,2.71158E+11,8650.13347,East Asia & Pacific (excluding high income),Lower middle income
Virgin Islands (U.S.),VIR,VI,1970,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1971,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1972,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1973,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1974,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1975,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1976,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1977,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1978,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1979,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1980,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1981,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1982,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1983,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1984,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1985,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1986,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1987,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1988,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1989,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1990,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1991,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1992,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1993,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1994,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1995,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1996,,,,,,High income
Virgin Islands (U.S.),VIR,VI,1997,27.6975063,,,,,High income
Virgin Islands (U.S.),VIR,VI,1998,23.03064919,,,,,High income
Virgin Islands (U.S.),VIR,VI,1999,24.8447205,,,,,High income
Virgin Islands (U.S.),VIR,VI,2000,21.15331555,,,,,High income
Virgin Islands (U.S.),VIR,VI,2001,25.76157661,,,,,High income
Virgin Islands (U.S.),VIR,VI,2002,37.768525,,3262000000,,,High income
Virgin Islands (U.S.),VIR,VI,2003,28.60992672,,3443000000,,,High income
Virgin Islands (U.S.),VIR,VI,2004,34.22756707,,3797000000,,,High income
Virgin Islands (U.S.),VIR,VI,2005,34.32250165,,4428000000,,,High income
Virgin Islands (U.S.),VIR,VI,2006,40.01265517,,4484000000,,,High income
Virgin Islands (U.S.),VIR,VI,2007,40.14264643,,4784000000,,,High income
Virgin Islands (U.S.),VIR,VI,2008,43.09012393,,4244000000,,,High income
Virgin Islands (U.S.),VIR,VI,2009,46.98541573,,4201000000,,,High income
Virgin Islands (U.S.),VIR,VI,2010,52.7873612,,4324000000,,,High income
Virgin Islands (U.S.),VIR,VI,2011,42.53549351,,4223000000,,,High income
Virgin Islands (U.S.),VIR,VI,2012,49.27788939,,4089000000,,,High income
Virgin Islands (U.S.),VIR,VI,2013,,,3738000000,,,High income
Virgin Islands (U.S.),VIR,VI,2014,,,3565000000,,,High income
Virgin Islands (U.S.),VIR,VI,2015,,,3663000000,,,High income
Virgin Islands (U.S.),VIR,VI,2016,,,3798000000,,,High income
Virgin Islands (U.S.),VIR,VI,2017,,,3794000000,,,High income
Virgin Islands (U.S.),VIR,VI,2018,,,3900000000,,,High income
Virgin Islands (U.S.),VIR,VI,2019,,,4068000000,,,High income
Virgin Islands (U.S.),VIR,VI,2020,,,,,,High income
West Bank and Gaza,PSE,PS,1970,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1971,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1972,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1973,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1974,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1975,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1976,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1977,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1978,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1979,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1980,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1981,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1982,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1983,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1984,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1985,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1986,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1987,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1988,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1989,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1990,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1991,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1992,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1993,,,,,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1994,,,2843300000,2201.922042,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1995,1.183806595,,3282800000,2302.670908,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1996,4.37551549,,3409600000,2269.395024,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1997,1.566849094,,3759800000,2532.792092,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1998,1.499688065,,4067800000,2854.559423,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,1999,1.730842459,,4271200000,3056.449269,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2000,1.302725892,,4313600000,2785.325171,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2001,1.691889926,,4003700000,2516.273335,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2002,2.514673118,,3555800000,2180.408148,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2003,2.731075102,,3968000000,2468.295083,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2004,2.738694328,,4603100000,3012.525835,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2005,2.319760221,,5125700000,3369.874315,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2006,,,5348300000,3350.536545,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2007,,,5815700000,3480.789647,Middle East & North Africa (excluding high income),Lower middle income
West Bank and Gaza,PSE,PS,2008,1.218660966,,7310400000,3708.664442,Middle East & North Africa (excluding high income),Lower middle income
